claim_id,policy_id,line_of_business,industry_segment,state,loss_date,report_date,report_lag_days,cause_of_loss,claim_status,paid_loss,case_reserve,alae,incurred_loss,incurred_loss_alae
CLM-001396,POL-009428,BOP,Restaurants & Food Service,NC,2024-11-24,2024-11-30,6,Business Interruption,Closed,526.01,0.0,93.42,526.01,619.43
CLM-001397,POL-009428,BOP,Restaurants & Food Service,NC,2024-11-17,2024-11-17,0,Theft/Burglary,Closed,36996.74,0.0,8130.11,36996.74,45126.85
CLM-001398,POL-009435,General Liability,Contractors,WA,2025-11-20,2026-01-10,51,Products Liability,Closed,29254.92,0.0,5387.65,29254.92,34642.57
CLM-001399,POL-009441,BOP,Healthcare Services,IL,2026-04-23,2026-04-29,6,Wind/Hail,Closed - No Pay,0.0,0.0,0.0,0.0,0.0
CLM-001400,POL-009446,General Liability,Light Manufacturing,WA,2023-10-29,2024-01-12,75,Property Damage - 3rd Party,Open,11990.38,46174.19,10013.42,58164.57,68177.99
CLM-001401,POL-009450,BOP,Real Estate,OH,2023-07-21,2023-07-24,3,Water Damage,Closed,49599.76,0.0,6060.13,49599.76,55659.89
CLM-001402,POL-009452,BOP,Real Estate,OH,2025-10-28,2025-10-30,2,Slip & Fall,Closed,9141.85,0.0,1023.65,9141.85,10165.5
CLM-001403,POL-009455,BOP,Professional Services,AZ,2026-02-20,2026-03-02,10,Business Interruption,Open,2048.52,5901.0,783.93,7949.52,8733.45
CLM-001404,POL-009456,BOP,Restaurants & Food Service,CA,2024-05-12,2024-05-17,5,Fire,Closed,4067.92,0.0,699.2,4067.92,4767.12
CLM-001405,POL-009482,BOP,Real Estate,TX,2025-10-30,2025-12-17,48,Fire,Open,8291.07,8048.88,2437.19,16339.95,18777.14
CLM-001406,POL-009484,BOP,Contractors,NC,2026-03-06,2026-03-18,12,Business Interruption,Closed,8046.57,0.0,1077.93,8046.57,9124.5
CLM-001407,POL-009495,Professional Liability,Contractors,NY,2025-09-04,2025-10-16,42,Failure to Deliver,Open,12909.35,14461.05,2721.48,27370.4,30091.88
CLM-001408,POL-009499,General Liability,Real Estate,FL,2025-08-19,2026-02-11,176,Products Liability,Open,410268.37,738991.34,103091.82,1149259.71,1252351.53
CLM-001409,POL-009504,Professional Liability,Technology,WA,2023-05-27,2023-07-22,56,Failure to Deliver,Closed,6884.23,0.0,1355.88,6884.23,8240.11
CLM-001410,POL-009518,General Liability,Light Manufacturing,OH,2025-01-07,2025-04-16,99,Slip & Fall,Open,14020.43,50292.74,8305.93,64313.17,72619.1
CLM-001411,POL-009528,General Liability,Contractors,FL,2025-12-25,2026-03-11,76,Personal & Advertising Injury,Closed,67957.53,0.0,4689.46,67957.53,72646.99
CLM-001412,POL-009536,BOP,Retail,IL,2024-06-18,2024-07-05,17,Business Interruption,Closed,8919.57,0.0,789.34,8919.57,9708.91
CLM-001413,POL-009545,BOP,Contractors,GA,2025-06-08,2025-07-29,51,Slip & Fall,Open,11908.24,11463.23,4599.78,23371.47,27971.25
CLM-001414,POL-009559,BOP,Retail,CA,2025-10-01,2025-10-01,0,Wind/Hail,Open,2903.31,4099.66,817.28,7002.97,7820.25
CLM-001415,POL-009576,General Liability,Contractors,NC,2025-04-19,2025-07-11,83,Property Damage - 3rd Party,Closed,24383.12,0.0,3391.02,24383.12,27774.14
CLM-001416,POL-009580,BOP,Restaurants & Food Service,FL,2025-01-06,2025-02-02,27,Slip & Fall,Closed,14724.53,0.0,1951.05,14724.53,16675.58
CLM-001417,POL-009581,BOP,Restaurants & Food Service,GA,2025-04-29,2025-06-26,58,Water Damage,Closed,15100.35,0.0,2932.58,15100.35,18032.93
CLM-001418,POL-009581,BOP,Restaurants & Food Service,GA,2025-09-21,2025-10-21,30,Slip & Fall,Open,458.62,3078.68,476.02,3537.3,4013.32
CLM-001419,POL-009590,BOP,Professional Services,IL,2025-11-14,2025-11-22,8,Water Damage,Open,112.33,887.25,50.72,999.58,1050.3
CLM-001420,POL-009598,BOP,Retail,GA,2023-08-26,2023-09-06,11,Theft/Burglary,Closed,20702.53,0.0,2224.51,20702.53,22927.04
CLM-001421,POL-009599,BOP,Retail,GA,2024-12-20,2024-12-29,9,Theft/Burglary,Closed,1139.84,0.0,212.76,1139.84,1352.6
CLM-001422,POL-009599,BOP,Retail,GA,2024-12-15,2025-01-01,17,Wind/Hail,Closed,10253.12,0.0,1502.59,10253.12,11755.71
CLM-001423,POL-009600,BOP,Retail,TX,2024-10-15,2024-10-26,11,Theft/Burglary,Closed,4406.19,0.0,510.61,4406.19,4916.8
CLM-001424,POL-009619,BOP,Restaurants & Food Service,NC,2025-01-28,2025-02-16,19,Water Damage,Closed,7359.34,0.0,1113.82,7359.34,8473.16
CLM-001425,POL-009620,BOP,Restaurants & Food Service,NC,2025-04-28,2025-05-03,5,Slip & Fall,Closed,3105.07,0.0,485.11,3105.07,3590.18
CLM-001426,POL-009625,General Liability,Contractors,OH,2026-03-05,2026-04-21,47,Products Liability,Open,10340.42,15183.6,3389.77,25524.02,28913.79
CLM-001427,POL-009626,BOP,Healthcare Services,TX,2025-04-10,2025-04-16,6,Slip & Fall,Closed,13222.81,0.0,1021.8,13222.81,14244.61
CLM-001428,POL-009632,BOP,Restaurants & Food Service,WA,2024-01-14,2024-02-03,20,Wind/Hail,Open,2744.24,3425.74,310.07,6169.98,6480.05
CLM-001429,POL-009639,General Liability,Contractors,WA,2026-03-14,2026-04-14,31,Property Damage - 3rd Party,Open,10259.59,19764.84,3529.67,30024.43,33554.1
CLM-001430,POL-009639,General Liability,Contractors,WA,2026-04-26,2026-06-17,52,Products Liability,Open,191913.11,292197.83,98364.29,484110.94,582475.23
CLM-001431,POL-009651,Professional Liability,Healthcare Services,TX,2024-10-14,2025-01-03,81,Regulatory Proceeding,Closed,12034.8,0.0,962.45,12034.8,12997.25
CLM-001432,POL-009673,BOP,Retail,TX,2025-05-29,2025-06-07,9,Theft/Burglary,Open,2132.02,5613.79,603.76,7745.81,8349.57
CLM-001433,POL-009692,BOP,Restaurants & Food Service,GA,2025-08-03,2025-10-12,70,Slip & Fall,Closed,38174.33,0.0,3806.87,38174.33,41981.2
CLM-001434,POL-009704,General Liability,Real Estate,NC,2024-10-12,2024-11-30,49,Completed Operations,Open,1280.04,17850.08,1169.9,19130.12,20300.02
CLM-001435,POL-009706,General Liability,Restaurants & Food Service,TX,2024-02-24,2024-03-11,16,Property Damage - 3rd Party,Closed,3814.0,0.0,259.76,3814.0,4073.76
CLM-001436,POL-009707,General Liability,Restaurants & Food Service,TX,2024-07-14,2024-12-16,155,Completed Operations,Open,1120.51,2882.79,383.41,4003.3,4386.71
CLM-001437,POL-009707,General Liability,Restaurants & Food Service,TX,2025-04-04,2025-05-04,30,Personal & Advertising Injury,Closed,54903.74,0.0,6987.32,54903.74,61891.06
CLM-001438,POL-009707,General Liability,Restaurants & Food Service,TX,2024-06-18,2024-07-07,19,Property Damage - 3rd Party,Closed,11101.44,0.0,1367.26,11101.44,12468.7
CLM-001439,POL-009707,General Liability,Restaurants & Food Service,TX,2024-05-19,2024-05-25,6,Products Liability,Closed,4324.51,0.0,423.85,4324.51,4748.36
CLM-001440,POL-009719,BOP,Retail,IL,2024-11-10,2025-01-18,69,Wind/Hail,Closed,588.18,0.0,61.28,588.18,649.46
CLM-001441,POL-009727,BOP,Light Manufacturing,AZ,2026-01-19,2026-06-16,148,Wind/Hail,Open,4115.45,3806.2,645.08,7921.65,8566.73
CLM-001442,POL-009733,General Liability,Retail,TX,2024-05-19,2024-10-28,162,Slip & Fall,Open,24877.68,40890.11,6749.68,65767.79,72517.47
CLM-001443,POL-009743,BOP,Real Estate,WA,2025-04-02,2025-05-02,30,Slip & Fall,Closed,8255.39,0.0,438.22,8255.39,8693.61
CLM-001444,POL-009755,General Liability,Professional Services,NY,2026-04-06,2026-05-04,28,Products Liability,Open,9827.67,18338.37,1478.46,28166.04,29644.5
CLM-001445,POL-009788,Professional Liability,Healthcare Services,IL,2024-01-24,2025-04-02,434,Failure to Deliver,Closed - No Pay,0.0,0.0,0.0,0.0,0.0
CLM-001446,POL-009797,General Liability,Contractors,FL,2024-02-09,2024-02-27,18,Property Damage - 3rd Party,Closed,22936.78,0.0,3770.89,22936.78,26707.67
CLM-001447,POL-009802,BOP,Restaurants & Food Service,NY,2024-08-03,2024-09-04,32,Slip & Fall,Closed,13560.92,0.0,1802.78,13560.92,15363.7
CLM-001448,POL-009814,BOP,Technology,CA,2023-05-25,2023-05-25,0,Slip & Fall,Closed,3251.1,0.0,301.3,3251.1,3552.4
CLM-001449,POL-009816,BOP,Technology,CA,2025-12-21,2025-12-29,8,Fire,Closed,42259.64,0.0,2845.08,42259.64,45104.72
CLM-001450,POL-009818,General Liability,Light Manufacturing,TX,2026-02-04,2026-06-09,125,Completed Operations,Open,61617.47,104947.27,30825.27,166564.74,197390.01
CLM-001451,POL-009820,General Liability,Contractors,TX,2024-09-21,2024-10-21,30,Property Damage - 3rd Party,Closed,2137.37,0.0,422.52,2137.37,2559.89
CLM-001452,POL-009821,General Liability,Contractors,TX,2025-05-31,2025-12-20,203,Products Liability,Open,12780.36,15516.24,5711.99,28296.6,34008.59
CLM-001453,POL-009828,General Liability,Contractors,IL,2024-10-16,2025-01-02,78,Personal & Advertising Injury,Closed,28715.65,0.0,4972.88,28715.65,33688.53
CLM-001454,POL-009829,General Liability,Contractors,IL,2026-01-08,2026-04-28,110,Slip & Fall,Open,5817.9,14261.04,3357.82,20078.94,23436.76
CLM-001455,POL-009847,General Liability,Contractors,OH,2024-05-13,2024-07-19,67,Slip & Fall,Closed - No Pay,0.0,0.0,0.0,0.0,0.0
CLM-001456,POL-009852,BOP,Professional Services,FL,2026-02-24,2026-03-22,26,Theft/Burglary,Open,310.02,557.86,58.93,867.88,926.81
CLM-001457,POL-009863,General Liability,Light Manufacturing,AZ,2025-07-04,2025-07-19,15,Slip & Fall,Open,50173.8,59244.3,20323.76,109418.1,129741.86
CLM-001458,POL-009875,General Liability,Retail,IL,2026-01-26,2026-01-30,4,Products Liability,Open,45559.47,72625.48,15135.09,118184.95,133320.04
CLM-001459,POL-009878,BOP,Real Estate,CA,2025-03-13,2025-05-01,49,Business Interruption,Open,645.7,5701.78,1322.64,6347.48,7670.12
CLM-001460,POL-009880,BOP,Restaurants & Food Service,NC,2023-08-14,2023-09-06,23,Theft/Burglary,Closed,8764.71,0.0,1304.4,8764.71,10069.11
CLM-001461,POL-009893,Professional Liability,Technology,CA,2026-01-09,2026-03-27,77,Negligent Act,Open,654980.38,1697018.14,176785.44,2351998.52,2528783.96
CLM-001462,POL-009922,General Liability,Restaurants & Food Service,WA,2025-11-18,2025-11-23,5,Completed Operations,Open,486.17,573.68,103.64,1059.85,1163.49
CLM-001463,POL-009924,BOP,Retail,TX,2025-03-19,2025-03-21,2,Water Damage,Closed,33836.17,0.0,7208.12,33836.17,41044.29
CLM-001464,POL-009925,BOP,Retail,TX,2026-04-06,2026-04-27,21,Slip & Fall,Open,5837.77,39812.75,4465.48,45650.52,50116.0
CLM-001465,POL-009928,General Liability,Retail,IL,2025-10-06,2025-12-15,70,Products Liability,Open,15306.22,23147.82,4979.49,38454.04,43433.53
CLM-001466,POL-009942,BOP,Contractors,AZ,2024-05-06,2024-05-11,5,Water Damage,Closed,60202.77,0.0,10487.15,60202.77,70689.92
CLM-001467,POL-009968,BOP,Real Estate,TX,2025-04-23,2025-09-17,147,Wind/Hail,Open,390.62,2476.66,504.73,2867.28,3372.01
CLM-001468,POL-009969,BOP,Real Estate,TX,2026-04-09,2026-04-25,16,Business Interruption,Closed,907.74,0.0,41.04,907.74,948.78
CLM-001469,POL-009978,BOP,Light Manufacturing,FL,2025-10-02,2025-11-21,50,Water Damage,Open,2110.82,12165.53,1264.75,14276.35,15541.1
CLM-001470,POL-010005,BOP,Light Manufacturing,WA,2024-08-19,2024-11-07,80,Wind/Hail,Open,340.96,505.28,85.46,846.24,931.7
CLM-001471,POL-010007,General Liability,Restaurants & Food Service,TX,2024-12-04,2024-12-15,11,Slip & Fall,Closed,6945.28,0.0,1510.87,6945.28,8456.15
CLM-001472,POL-010026,BOP,Contractors,CA,2026-03-16,2026-04-08,23,Fire,Open,4821.11,4645.99,1363.8,9467.1,10830.9
CLM-001473,POL-010026,BOP,Contractors,CA,2026-04-13,2026-05-11,28,Wind/Hail,Closed,33026.81,0.0,6888.5,33026.81,39915.31
CLM-001474,POL-010030,BOP,Contractors,FL,2026-04-16,2026-05-24,38,Business Interruption,Closed,9181.14,0.0,1480.48,9181.14,10661.62
CLM-001475,POL-010034,General Liability,Real Estate,NY,2025-11-24,2026-05-01,158,Property Damage - 3rd Party,Open,1291.08,13586.92,1338.3,14878.0,16216.3
CLM-001476,POL-010045,BOP,Retail,IL,2024-05-31,2024-07-31,61,Wind/Hail,Closed,1543.19,0.0,236.78,1543.19,1779.97
CLM-001477,POL-010053,BOP,Retail,CA,2025-01-18,2025-02-10,23,Slip & Fall,Open,1445.43,6486.14,801.09,7931.57,8732.66
CLM-001478,POL-010055,BOP,Contractors,OH,2024-01-18,2024-02-03,16,Wind/Hail,Closed,2411.79,0.0,221.72,2411.79,2633.51
CLM-001479,POL-010056,General Liability,Contractors,CA,2023-10-14,2023-11-12,29,Slip & Fall,Closed,76154.84,0.0,10734.69,76154.84,86889.53
CLM-001480,POL-010072,BOP,Restaurants & Food Service,AZ,2026-03-27,2026-04-06,10,Wind/Hail,Open,457.94,2397.29,311.09,2855.23,3166.32
CLM-001481,POL-010076,Professional Liability,Technology,FL,2025-11-15,2026-06-05,202,Breach of Duty,Open,26645.86,35969.84,10980.17,62615.7,73595.87
CLM-001482,POL-010086,Professional Liability,Technology,WA,2025-05-23,2025-06-23,31,Breach of Duty,Open,12264.01,21884.17,3592.14,34148.18,37740.32
CLM-001483,POL-010096,General Liability,Restaurants & Food Service,TX,2025-09-03,2025-11-14,72,Completed Operations,Open,12629.78,25631.24,7261.1,38261.02,45522.12
CLM-001484,POL-010103,BOP,Light Manufacturing,NY,2024-08-09,2024-09-03,25,Slip & Fall,Closed - No Pay,0.0,0.0,0.0,0.0,0.0
CLM-001485,POL-010118,General Liability,Restaurants & Food Service,TX,2026-03-14,2026-05-13,60,Products Liability,Open,12118.09,23974.73,5018.15,36092.82,41110.97
CLM-001486,POL-010123,BOP,Contractors,TX,2023-07-26,2023-12-01,128,Water Damage,Closed,75987.51,0.0,12728.51,75987.51,88716.02
CLM-001487,POL-010139,General Liability,Contractors,FL,2025-02-04,2025-02-12,8,Personal & Advertising Injury,Open,14708.01,27053.11,6939.07,41761.12,48700.19
CLM-001488,POL-010158,General Liability,Real Estate,FL,2025-11-22,2025-12-23,31,Personal & Advertising Injury,Closed,12588.48,0.0,1090.78,12588.48,13679.26
CLM-001489,POL-010161,BOP,Contractors,IL,2024-07-09,2024-07-21,12,Theft/Burglary,Closed,26618.03,0.0,4401.17,26618.03,31019.2
CLM-001490,POL-010162,BOP,Contractors,IL,2025-06-04,2025-06-27,23,Slip & Fall,Closed,9353.94,0.0,981.99,9353.94,10335.93
CLM-001491,POL-010165,General Liability,Contractors,FL,2025-12-12,2026-01-15,34,Personal & Advertising Injury,Open,16400.62,84359.31,10534.86,100759.93,111294.79
CLM-001492,POL-010178,BOP,Healthcare Services,CA,2024-07-02,2024-07-26,24,Water Damage,Closed,6007.82,0.0,1152.0,6007.82,7159.82
CLM-001493,POL-010185,Professional Liability,Technology,IL,2024-04-08,2026-04-23,745,Regulatory Proceeding,Open,6502.2,18708.66,3242.4,25210.86,28453.26
CLM-001494,POL-010187,General Liability,Contractors,IL,2025-01-17,2025-02-10,24,Personal & Advertising Injury,Open,2631.17,2229.01,573.87,4860.18,5434.05
CLM-001495,POL-010187,General Liability,Contractors,IL,2025-02-03,2025-02-07,4,Personal & Advertising Injury,Closed - No Pay,0.0,0.0,0.0,0.0,0.0
CLM-001496,POL-010196,General Liability,Contractors,NY,2026-03-11,2026-04-24,44,Slip & Fall,Open,1124.66,924.53,90.88,2049.19,2140.07
CLM-001497,POL-010212,BOP,Restaurants & Food Service,FL,2025-04-30,2025-05-27,27,Theft/Burglary,Closed,8684.17,0.0,938.11,8684.17,9622.28
CLM-001498,POL-010224,BOP,Healthcare Services,TX,2025-04-15,2025-05-26,41,Theft/Burglary,Closed,7693.33,0.0,405.6,7693.33,8098.93
CLM-001499,POL-010226,BOP,Real Estate,NY,2024-10-16,2024-10-26,10,Business Interruption,Closed,2791.57,0.0,180.5,2791.57,2972.07
CLM-001500,POL-010247,BOP,Contractors,CA,2025-01-30,2025-04-01,61,Business Interruption,Closed,10170.34,0.0,967.58,10170.34,11137.92
CLM-001501,POL-010252,General Liability,Real Estate,OH,2025-02-03,2025-02-15,12,Personal & Advertising Injury,Closed,8460.36,0.0,1037.15,8460.36,9497.51
CLM-001502,POL-010253,BOP,Restaurants & Food Service,CA,2024-07-25,2024-08-11,17,Wind/Hail,Closed,6063.48,0.0,1220.33,6063.48,7283.81
CLM-001503,POL-010258,General Liability,Real Estate,TX,2024-10-15,2025-05-04,201,Personal & Advertising Injury,Closed - No Pay,0.0,0.0,0.0,0.0,0.0
CLM-001504,POL-010259,General Liability,Real Estate,TX,2025-11-13,2026-04-19,157,Products Liability,Open,40521.92,110827.54,13502.6,151349.46,164852.06
CLM-001505,POL-010269,Professional Liability,Professional Services,NY,2024-08-11,2024-10-09,59,Breach of Duty,Closed,144496.41,0.0,30214.07,144496.41,174710.48
CLM-001506,POL-010275,BOP,Light Manufacturing,GA,2026-01-05,2026-01-23,18,Wind/Hail,Open,3723.76,4716.16,695.34,8439.92,9135.26
CLM-001507,POL-010294,BOP,Restaurants & Food Service,NY,2023-12-26,2023-12-26,0,Theft/Burglary,Closed - No Pay,0.0,0.0,0.0,0.0,0.0
CLM-001508,POL-010301,Professional Liability,Professional Services,GA,2025-04-03,2025-09-01,151,Regulatory Proceeding,Open,1451.93,4455.31,746.12,5907.24,6653.36
CLM-001509,POL-010328,General Liability,Healthcare Services,IL,2025-11-03,2026-02-20,109,Products Liability,Open,3282.07,14893.28,1509.12,18175.35,19684.47
CLM-001510,POL-010335,General Liability,Contractors,CA,2025-07-27,2025-10-27,92,Products Liability,Closed,1420161.28,0.0,126021.11,1420161.28,1546182.39
CLM-001511,POL-010335,General Liability,Contractors,CA,2025-08-27,2025-12-06,101,Products Liability,Closed,24017.24,0.0,3881.48,24017.24,27898.72
CLM-001512,POL-010335,General Liability,Contractors,CA,2025-02-08,2025-06-26,138,Products Liability,Closed,92102.17,0.0,16386.64,92102.17,108488.81
CLM-001513,POL-010339,BOP,Restaurants & Food Service,NC,2025-07-16,2025-07-22,6,Slip & Fall,Closed,7300.88,0.0,323.54,7300.88,7624.42
CLM-001514,POL-010340,General Liability,Light Manufacturing,AZ,2025-05-06,2025-09-07,124,Slip & Fall,Closed,7922.65,0.0,1651.26,7922.65,9573.91
CLM-001515,POL-010344,General Liability,Contractors,TX,2024-09-26,2024-11-18,53,Personal & Advertising Injury,Open,5595.8,13655.17,3425.5,19250.97,22676.47
CLM-001516,POL-010376,General Liability,Contractors,WA,2025-12-03,2026-04-26,144,Products Liability,Open,9200.67,14496.08,3845.43,23696.75,27542.18
CLM-001517,POL-010380,BOP,Restaurants & Food Service,FL,2025-03-15,2025-04-20,36,Slip & Fall,Closed,3193.49,0.0,375.15,3193.49,3568.64
CLM-001518,POL-010380,BOP,Restaurants & Food Service,FL,2025-03-03,2025-04-21,49,Theft/Burglary,Open,4293.32,6516.58,1664.66,10809.9,12474.56
CLM-001519,POL-010391,General Liability,Healthcare Services,IL,2025-02-06,2025-05-16,99,Property Damage - 3rd Party,Open,23243.92,34435.29,7442.56,57679.21,65121.77
CLM-001520,POL-010394,BOP,Light Manufacturing,IL,2026-04-25,2026-04-28,3,Business Interruption,Closed,24421.8,0.0,1703.72,24421.8,26125.52
CLM-001521,POL-010402,General Liability,Restaurants & Food Service,OH,2025-07-15,2025-08-01,17,Property Damage - 3rd Party,Open,7987.86,8525.4,2440.39,16513.26,18953.65
CLM-001522,POL-010407,General Liability,Light Manufacturing,WA,2024-02-24,2024-08-14,172,Personal & Advertising Injury,Closed,106058.48,0.0,16744.47,106058.48,122802.95
CLM-001523,POL-010415,BOP,Retail,FL,2025-04-05,2025-04-26,21,Business Interruption,Closed,1970.68,0.0,425.16,1970.68,2395.84
CLM-001524,POL-010419,BOP,Contractors,CA,2024-08-26,2024-09-12,17,Fire,Open,3738.76,7408.85,815.89,11147.61,11963.5
CLM-001525,POL-010457,BOP,Contractors,CA,2024-06-29,2024-07-23,24,Theft/Burglary,Closed,3669.45,0.0,632.22,3669.45,4301.67
CLM-001526,POL-010458,BOP,Contractors,CA,2025-03-14,2025-05-18,65,Water Damage,Closed,51634.91,0.0,7992.92,51634.91,59627.83
CLM-001527,POL-010459,BOP,Contractors,CA,2026-03-31,2026-06-27,88,Wind/Hail,Open,1216.14,6528.11,1378.99,7744.25,9123.24
CLM-001528,POL-010467,BOP,Restaurants & Food Service,TX,2025-12-27,2026-03-20,83,Water Damage,Open,2929.24,7815.53,2236.74,10744.77,12981.51
CLM-001529,POL-010470,General Liability,Light Manufacturing,GA,2025-10-02,2025-10-02,0,Slip & Fall,Open,903.01,4836.36,1046.55,5739.37,6785.92
CLM-001530,POL-010471,General Liability,Retail,TX,2024-09-23,2024-11-23,61,Property Damage - 3rd Party,Closed,16566.51,0.0,3410.9,16566.51,19977.41
CLM-001531,POL-010473,BOP,Retail,AZ,2024-10-13,2025-02-02,112,Slip & Fall,Closed,103929.76,0.0,15809.81,103929.76,119739.57
CLM-001532,POL-010475,BOP,Retail,AZ,2026-06-24,2026-06-29,5,Wind/Hail,Open,5507.92,6579.5,2386.29,12087.42,14473.71
CLM-001533,POL-010486,BOP,Real Estate,IL,2025-10-13,2025-11-11,29,Business Interruption,Closed,49107.68,0.0,5852.21,49107.68,54959.89
CLM-001534,POL-010495,General Liability,Healthcare Services,OH,2026-01-29,2026-04-16,77,Completed Operations,Open,1991.31,8314.2,1569.88,10305.51,11875.39
CLM-001535,POL-010497,BOP,Restaurants & Food Service,AZ,2024-10-10,2024-10-26,16,Water Damage,Closed,5480.2,0.0,741.06,5480.2,6221.26
CLM-001536,POL-010498,BOP,Restaurants & Food Service,AZ,2025-04-01,2025-04-07,6,Fire,Open,3158.2,5846.4,696.06,9004.6,9700.66
CLM-001537,POL-010522,General Liability,Contractors,FL,2025-02-14,2025-03-29,43,Completed Operations,Closed,10751.24,0.0,1160.35,10751.24,11911.59
CLM-001538,POL-010526,General Liability,Real Estate,TX,2024-09-12,2024-09-17,5,Completed Operations,Closed,19372.04,0.0,3354.74,19372.04,22726.78
CLM-001539,POL-010547,General Liability,Light Manufacturing,FL,2026-03-28,2026-06-22,86,Property Damage - 3rd Party,Open,10744.14,31809.33,1937.5,42553.47,44490.97
CLM-001540,POL-010549,BOP,Real Estate,IL,2024-01-10,2024-01-19,9,Wind/Hail,Closed,18787.54,0.0,1023.27,18787.54,19810.81
CLM-001541,POL-010551,BOP,Real Estate,NY,2024-07-09,2024-07-12,3,Theft/Burglary,Closed,6625.33,0.0,687.1,6625.33,7312.43
CLM-001542,POL-010551,BOP,Real Estate,NY,2025-01-22,2025-01-22,0,Wind/Hail,Open,2320.54,2279.31,982.11,4599.85,5581.96
CLM-001543,POL-010554,General Liability,Contractors,WA,2023-11-27,2024-01-30,64,Products Liability,Closed,31401.25,0.0,4821.84,31401.25,36223.09
