policy_id,account_id,line_of_business,industry_segment,state,producer_code,hazard_grade,term_number,new_or_renewal,effective_date,expiration_date,written_premium,rate_change_pct,earned_fraction,earned_premium,unearned_premium,earned_exposure
POL-008157,ACCT-03765,BOP,Real Estate,CA,AGY-036,1,3,Renewal,2025-03-21,2026-03-21,3740.45,0.061,1.0,3740.45,0.0,1.0
POL-008158,ACCT-03765,BOP,Real Estate,CA,AGY-036,1,4,Renewal,2026-03-21,2027-03-21,4149.91,0.1095,0.2767,1148.33,3001.58,0.2767
POL-008159,ACCT-03766,General Liability,Light Manufacturing,GA,AGY-045,2,1,New,2023-01-16,2024-01-16,20836.67,0.0,1.0,20836.67,0.0,1.0
POL-008160,ACCT-03766,General Liability,Light Manufacturing,GA,AGY-045,2,2,Renewal,2024-01-16,2025-01-16,20595.83,-0.0116,1.0,20595.83,0.0,1.0
POL-008161,ACCT-03766,General Liability,Light Manufacturing,GA,AGY-045,2,3,Renewal,2025-01-16,2026-01-16,22058.04,0.071,1.0,22058.04,0.0,1.0
POL-008162,ACCT-03767,Professional Liability,Healthcare Services,CA,AGY-045,3,1,New,2024-03-10,2025-03-10,6937.98,0.0,1.0,6937.98,0.0,1.0
POL-008163,ACCT-03767,Professional Liability,Healthcare Services,CA,AGY-045,3,2,Renewal,2025-03-10,2026-03-10,7162.48,0.0324,1.0,7162.48,0.0,1.0
POL-008164,ACCT-03767,Professional Liability,Healthcare Services,CA,AGY-045,3,3,Renewal,2026-03-10,2027-03-10,7136.85,-0.0036,0.3068,2189.94,4946.91,0.3068
POL-008165,ACCT-03768,BOP,Retail,CA,AGY-021,2,1,New,2023-12-27,2024-12-27,1737.16,0.0,1.0,1737.16,0.0,1.0
POL-008166,ACCT-03768,BOP,Retail,CA,AGY-021,2,2,Renewal,2024-12-27,2025-12-27,1753.15,0.0092,1.0,1753.15,0.0,1.0
POL-008167,ACCT-03769,General Liability,Light Manufacturing,IL,AGY-042,2,1,New,2025-10-18,2026-10-18,8165.33,0.0,0.6986,5704.55,2460.78,0.6986
POL-008168,ACCT-03770,BOP,Real Estate,CA,AGY-045,3,1,New,2025-01-13,2026-01-13,1714.41,0.0,1.0,1714.41,0.0,1.0
POL-008169,ACCT-03770,BOP,Real Estate,CA,AGY-045,3,2,Renewal,2026-01-13,2027-01-13,1852.44,0.0805,0.4603,852.63,999.81,0.4603
POL-008170,ACCT-03771,Professional Liability,Healthcare Services,TX,AGY-035,1,1,New,2024-01-12,2025-01-12,12144.38,0.0,1.0,12144.38,0.0,1.0
POL-008171,ACCT-03771,Professional Liability,Healthcare Services,TX,AGY-035,1,2,Renewal,2025-01-12,2026-01-12,11654.24,-0.0404,1.0,11654.24,0.0,1.0
POL-008172,ACCT-03771,Professional Liability,Healthcare Services,TX,AGY-035,1,3,Renewal,2026-01-12,2027-01-12,13545.76,0.1623,0.463,6271.87,7273.89,0.463
POL-008173,ACCT-03772,General Liability,Restaurants & Food Service,IL,AGY-040,2,1,New,2024-04-10,2025-04-10,18488.55,0.0,1.0,18488.55,0.0,1.0
POL-008174,ACCT-03772,General Liability,Restaurants & Food Service,IL,AGY-040,2,2,Renewal,2025-04-10,2026-04-10,21201.79,0.1468,1.0,21201.79,0.0,1.0
POL-008175,ACCT-03772,General Liability,Restaurants & Food Service,IL,AGY-040,2,3,Renewal,2026-04-10,2027-04-10,22576.6,0.0648,0.2219,5010.15,17566.45,0.2219
POL-008176,ACCT-03773,BOP,Healthcare Services,IL,AGY-040,5,1,New,2025-11-17,2026-11-17,17187.59,0.0,0.6164,10595.09,6592.5,0.6164
POL-008177,ACCT-03774,General Liability,Contractors,CA,AGY-032,4,1,New,2025-12-10,2026-12-10,18946.89,0.0,0.5534,10485.68,8461.21,0.5534
POL-008178,ACCT-03775,BOP,Retail,NC,AGY-010,2,1,New,2023-05-07,2024-05-07,2614.24,0.0,1.0,2614.24,0.0,1.0
POL-008179,ACCT-03775,BOP,Retail,NC,AGY-010,2,2,Renewal,2024-05-07,2025-05-07,2684.63,0.0269,1.0,2684.63,0.0,1.0
POL-008180,ACCT-03775,BOP,Retail,NC,AGY-010,2,3,Renewal,2025-05-07,2026-05-07,2730.58,0.0171,1.0,2730.58,0.0,1.0
POL-008181,ACCT-03776,BOP,Real Estate,CA,AGY-033,2,1,New,2023-06-10,2024-06-10,4955.45,0.0,1.0,4955.45,0.0,1.0
POL-008182,ACCT-03777,General Liability,Professional Services,IL,AGY-033,1,1,New,2023-03-12,2024-03-12,23702.93,0.0,1.0,23702.93,0.0,1.0
POL-008183,ACCT-03777,General Liability,Professional Services,IL,AGY-033,1,2,Renewal,2024-03-12,2025-03-12,25873.42,0.0916,1.0,25873.42,0.0,1.0
POL-008184,ACCT-03777,General Liability,Professional Services,IL,AGY-033,1,3,Renewal,2025-03-12,2026-03-12,28366.17,0.0963,1.0,28366.17,0.0,1.0
POL-008185,ACCT-03777,General Liability,Professional Services,IL,AGY-033,1,4,Renewal,2026-03-12,2027-03-12,32838.14,0.1577,0.3014,9896.43,22941.71,0.3014
POL-008186,ACCT-03778,Professional Liability,Professional Services,OH,AGY-035,4,1,New,2023-12-30,2024-12-30,8717.33,0.0,1.0,8717.33,0.0,1.0
POL-008187,ACCT-03778,Professional Liability,Professional Services,OH,AGY-035,4,2,Renewal,2024-12-30,2025-12-30,9354.99,0.0731,1.0,9354.99,0.0,1.0
POL-008188,ACCT-03779,General Liability,Light Manufacturing,NY,AGY-016,3,1,New,2024-07-16,2025-07-16,44136.91,0.0,1.0,44136.91,0.0,1.0
POL-008189,ACCT-03779,General Liability,Light Manufacturing,NY,AGY-016,3,2,Renewal,2025-07-16,2026-07-16,49021.25,0.1107,0.9562,46872.37,2148.88,0.9562
POL-008190,ACCT-03780,Professional Liability,Healthcare Services,NY,AGY-042,3,1,New,2024-07-24,2025-07-24,1480.15,0.0,1.0,1480.15,0.0,1.0
POL-008191,ACCT-03780,Professional Liability,Healthcare Services,NY,AGY-042,3,2,Renewal,2025-07-24,2026-07-24,1520.24,0.0271,0.9342,1420.28,99.96,0.9342
POL-008192,ACCT-03781,BOP,Retail,OH,AGY-056,3,1,New,2025-10-01,2026-10-01,4659.12,0.0,0.7452,3472.0,1187.12,0.7452
POL-008193,ACCT-03782,Professional Liability,Real Estate,FL,AGY-036,2,1,New,2025-11-07,2026-11-07,5107.85,0.0,0.6438,3288.62,1819.23,0.6438
POL-008194,ACCT-03783,BOP,Restaurants & Food Service,TX,AGY-057,2,1,New,2024-11-12,2025-11-12,6975.84,0.0,1.0,6975.84,0.0,1.0
POL-008195,ACCT-03784,Professional Liability,Healthcare Services,NC,AGY-006,2,1,New,2023-10-29,2024-10-29,2838.14,0.0,1.0,2838.14,0.0,1.0
POL-008196,ACCT-03784,Professional Liability,Healthcare Services,NC,AGY-006,2,2,Renewal,2024-10-29,2025-10-29,2995.51,0.0554,1.0,2995.51,0.0,1.0
POL-008197,ACCT-03785,General Liability,Light Manufacturing,FL,AGY-008,2,1,New,2025-02-05,2026-02-05,23780.79,0.0,1.0,23780.79,0.0,1.0
POL-008198,ACCT-03785,General Liability,Light Manufacturing,FL,AGY-008,2,2,Renewal,2026-02-05,2027-02-05,23598.76,-0.0077,0.3973,9374.85,14223.91,0.3973
POL-008199,ACCT-03786,Professional Liability,Technology,TX,AGY-019,2,1,New,2024-05-10,2025-05-10,9007.58,0.0,1.0,9007.58,0.0,1.0
POL-008200,ACCT-03786,Professional Liability,Technology,TX,AGY-019,2,2,Renewal,2025-05-10,2026-05-10,9550.19,0.0602,1.0,9550.19,0.0,1.0
POL-008201,ACCT-03787,General Liability,Real Estate,FL,AGY-037,3,1,New,2023-07-30,2024-07-30,31801.67,0.0,1.0,31801.67,0.0,1.0
POL-008202,ACCT-03787,General Liability,Real Estate,FL,AGY-037,3,2,Renewal,2024-07-30,2025-07-30,33010.45,0.038,1.0,33010.45,0.0,1.0
POL-008203,ACCT-03787,General Liability,Real Estate,FL,AGY-037,3,3,Renewal,2025-07-30,2026-07-30,35531.29,0.0764,0.9178,32610.91,2920.38,0.9178
POL-008204,ACCT-03788,General Liability,Contractors,GA,AGY-029,3,1,New,2024-02-06,2025-02-06,34117.08,0.0,1.0,34117.08,0.0,1.0
POL-008205,ACCT-03788,General Liability,Contractors,GA,AGY-029,3,2,Renewal,2025-02-06,2026-02-06,35516.0,0.041,1.0,35516.0,0.0,1.0
POL-008206,ACCT-03788,General Liability,Contractors,GA,AGY-029,3,3,Renewal,2026-02-06,2027-02-06,37902.94,0.0672,0.3945,14953.49,22949.45,0.3945
POL-008207,ACCT-03789,BOP,Light Manufacturing,OH,AGY-017,3,1,New,2025-09-02,2026-09-02,6431.29,0.0,0.8247,5303.61,1127.68,0.8247
POL-008208,ACCT-03790,BOP,Real Estate,NC,AGY-047,1,1,New,2025-09-28,2026-09-28,2634.47,0.0,0.7534,1984.87,649.6,0.7534
POL-008209,ACCT-03791,Professional Liability,Healthcare Services,TX,AGY-045,2,1,New,2024-03-15,2025-03-15,23777.51,0.0,1.0,23777.51,0.0,1.0
POL-008210,ACCT-03792,Professional Liability,Technology,TX,AGY-042,1,1,New,2024-11-11,2025-11-11,29589.56,0.0,1.0,29589.56,0.0,1.0
POL-008211,ACCT-03793,Professional Liability,Technology,IL,AGY-022,3,1,New,2024-03-27,2025-03-27,16936.11,0.0,1.0,16936.11,0.0,1.0
POL-008212,ACCT-03794,BOP,Contractors,NC,AGY-008,3,1,New,2024-07-09,2025-07-09,9211.98,0.0,1.0,9211.98,0.0,1.0
POL-008213,ACCT-03794,BOP,Contractors,NC,AGY-008,3,2,Renewal,2025-07-09,2026-07-09,9415.23,0.0221,0.9753,9183.07,232.16,0.9753
POL-008214,ACCT-03795,General Liability,Retail,NY,AGY-001,3,1,New,2024-09-22,2025-09-22,8166.84,0.0,1.0,8166.84,0.0,1.0
POL-008215,ACCT-03795,General Liability,Retail,NY,AGY-001,3,2,Renewal,2025-09-22,2026-09-22,8533.35,0.0449,0.7699,6569.51,1963.84,0.7699
POL-008216,ACCT-03796,Professional Liability,Professional Services,FL,AGY-003,2,1,New,2024-12-28,2025-12-28,3304.46,0.0,1.0,3304.46,0.0,1.0
POL-008217,ACCT-03796,Professional Liability,Professional Services,FL,AGY-003,2,2,Renewal,2025-12-28,2026-12-28,3627.35,0.0977,0.5041,1828.58,1798.77,0.5041
POL-008218,ACCT-03797,BOP,Professional Services,NY,AGY-032,2,1,New,2023-07-04,2024-07-04,6130.49,0.0,1.0,6130.49,0.0,1.0
POL-008219,ACCT-03798,General Liability,Professional Services,TX,AGY-024,1,1,New,2024-07-14,2025-07-14,8061.2,0.0,1.0,8061.2,0.0,1.0
POL-008220,ACCT-03798,General Liability,Professional Services,TX,AGY-024,1,2,Renewal,2025-07-14,2026-07-14,8749.02,0.0853,0.9616,8413.44,335.58,0.9616
POL-008221,ACCT-03799,General Liability,Professional Services,NC,AGY-002,2,1,New,2024-02-16,2025-02-16,13062.91,0.0,1.0,13062.91,0.0,1.0
POL-008222,ACCT-03799,General Liability,Professional Services,NC,AGY-002,2,2,Renewal,2025-02-16,2026-02-16,13131.61,0.0053,1.0,13131.61,0.0,1.0
POL-008223,ACCT-03799,General Liability,Professional Services,NC,AGY-002,2,3,Renewal,2026-02-16,2027-02-16,13612.44,0.0366,0.3671,4997.44,8615.0,0.3671
POL-008224,ACCT-03800,Professional Liability,Retail,TX,AGY-045,3,1,New,2023-11-02,2024-11-02,27733.44,0.0,1.0,27733.44,0.0,1.0
POL-008225,ACCT-03801,General Liability,Restaurants & Food Service,TX,AGY-058,4,1,New,2023-02-16,2024-02-16,17164.32,0.0,1.0,17164.32,0.0,1.0
POL-008226,ACCT-03802,BOP,Retail,GA,AGY-059,4,1,New,2023-12-19,2024-12-19,4823.64,0.0,1.0,4823.64,0.0,1.0
POL-008227,ACCT-03802,BOP,Retail,GA,AGY-059,4,2,Renewal,2024-12-19,2025-12-19,4310.85,-0.1063,1.0,4310.85,0.0,1.0
POL-008228,ACCT-03802,BOP,Retail,GA,AGY-059,4,3,Renewal,2025-12-19,2026-12-19,4035.5,-0.0639,0.5288,2133.84,1901.66,0.5288
POL-008229,ACCT-03803,General Liability,Contractors,CA,AGY-039,2,1,New,2025-09-08,2026-09-08,46183.16,0.0,0.8082,37326.12,8857.04,0.8082
POL-008230,ACCT-03804,General Liability,Healthcare Services,IL,AGY-037,1,1,New,2024-01-02,2025-01-02,13111.01,0.0,1.0,13111.01,0.0,1.0
POL-008231,ACCT-03804,General Liability,Healthcare Services,IL,AGY-037,1,2,Renewal,2025-01-02,2026-01-02,12475.22,-0.0485,1.0,12475.22,0.0,1.0
POL-008232,ACCT-03804,General Liability,Healthcare Services,IL,AGY-037,1,3,Renewal,2026-01-02,2027-01-02,13471.58,0.0799,0.4904,6606.61,6864.97,0.4904
POL-008233,ACCT-03805,Professional Liability,Technology,NC,AGY-001,2,1,New,2025-09-23,2026-09-23,4155.19,0.0,0.7671,3187.54,967.65,0.7671
POL-008234,ACCT-03806,General Liability,Light Manufacturing,CA,AGY-054,2,1,New,2023-06-26,2024-06-26,20252.87,0.0,1.0,20252.87,0.0,1.0
POL-008235,ACCT-03806,General Liability,Light Manufacturing,CA,AGY-054,2,2,Renewal,2024-06-26,2025-06-26,22785.64,0.1251,1.0,22785.64,0.0,1.0
POL-008236,ACCT-03806,General Liability,Light Manufacturing,CA,AGY-054,2,3,Renewal,2025-06-26,2026-06-26,22781.13,-0.0002,1.0,22781.13,0.0,1.0
POL-008237,ACCT-03806,General Liability,Light Manufacturing,CA,AGY-054,2,4,Renewal,2026-06-26,2027-06-26,25015.33,0.0981,0.011,274.14,24741.19,0.011
POL-008238,ACCT-03807,Professional Liability,Professional Services,GA,AGY-039,2,1,New,2025-08-31,2026-08-31,7267.36,0.0,0.8301,6032.9,1234.46,0.8301
POL-008239,ACCT-03808,Professional Liability,Healthcare Services,OH,AGY-059,2,1,New,2024-03-14,2025-03-14,5562.91,0.0,1.0,5562.91,0.0,1.0
POL-008240,ACCT-03808,Professional Liability,Healthcare Services,OH,AGY-059,2,2,Renewal,2025-03-14,2026-03-14,5483.03,-0.0144,1.0,5483.03,0.0,1.0
POL-008241,ACCT-03808,Professional Liability,Healthcare Services,OH,AGY-059,2,3,Renewal,2026-03-14,2027-03-14,5445.35,-0.0069,0.2959,1611.23,3834.12,0.2959
POL-008242,ACCT-03809,General Liability,Retail,TX,AGY-028,2,1,New,2024-11-15,2025-11-15,10332.53,0.0,1.0,10332.53,0.0,1.0
POL-008243,ACCT-03810,BOP,Real Estate,TX,AGY-010,3,1,New,2024-07-02,2025-07-02,2782.29,0.0,1.0,2782.29,0.0,1.0
POL-008244,ACCT-03810,BOP,Real Estate,TX,AGY-010,3,2,Renewal,2025-07-02,2026-07-02,2761.34,-0.0075,0.9945,2746.21,15.13,0.9945
POL-008245,ACCT-03811,BOP,Retail,IL,AGY-040,2,1,New,2023-07-26,2024-07-26,9424.0,0.0,1.0,9424.0,0.0,1.0
POL-008246,ACCT-03811,BOP,Retail,IL,AGY-040,2,2,Renewal,2024-07-26,2025-07-26,10161.99,0.0783,1.0,10161.99,0.0,1.0
POL-008247,ACCT-03811,BOP,Retail,IL,AGY-040,2,3,Renewal,2025-07-26,2026-07-26,10160.16,-0.0002,0.9288,9436.42,723.74,0.9288
POL-008248,ACCT-03812,Professional Liability,Healthcare Services,FL,AGY-050,3,1,New,2025-07-14,2026-07-14,3593.34,0.0,0.9616,3455.51,137.83,0.9616
POL-008249,ACCT-03813,BOP,Light Manufacturing,GA,AGY-019,3,1,New,2024-03-12,2025-03-12,3057.36,0.0,1.0,3057.36,0.0,1.0
POL-008250,ACCT-03813,BOP,Light Manufacturing,GA,AGY-019,3,2,Renewal,2025-03-12,2026-03-12,3197.62,0.0459,1.0,3197.62,0.0,1.0
POL-008251,ACCT-03813,BOP,Light Manufacturing,GA,AGY-019,3,3,Renewal,2026-03-12,2027-03-12,3300.89,0.0323,0.3014,994.79,2306.1,0.3014
POL-008252,ACCT-03814,General Liability,Restaurants & Food Service,WA,AGY-028,3,1,New,2023-01-13,2024-01-13,23043.49,0.0,1.0,23043.49,0.0,1.0
POL-008253,ACCT-03815,BOP,Contractors,OH,AGY-007,1,1,New,2024-01-19,2025-01-19,3022.71,0.0,1.0,3022.71,0.0,1.0
POL-008254,ACCT-03816,General Liability,Technology,NC,AGY-017,2,1,New,2025-07-13,2026-07-13,25905.26,0.0,0.9644,24982.61,922.65,0.9644
POL-008255,ACCT-03817,General Liability,Contractors,NC,AGY-031,3,1,New,2024-01-03,2025-01-03,42697.78,0.0,1.0,42697.78,0.0,1.0
POL-008256,ACCT-03818,BOP,Retail,FL,AGY-004,2,1,New,2025-12-23,2026-12-23,7973.98,0.0,0.5178,4128.99,3844.99,0.5178
POL-008257,ACCT-03819,General Liability,Contractors,TX,AGY-016,3,1,New,2024-12-07,2025-12-07,24527.58,0.0,1.0,24527.58,0.0,1.0
POL-008258,ACCT-03819,General Liability,Contractors,TX,AGY-016,3,2,Renewal,2025-12-07,2026-12-07,27316.04,0.1137,0.5616,15341.89,11974.15,0.5616
POL-008259,ACCT-03820,General Liability,Contractors,CA,AGY-059,3,1,New,2025-12-28,2026-12-28,17762.79,0.0,0.5041,8954.39,8808.4,0.5041
POL-008260,ACCT-03821,BOP,Retail,TX,AGY-019,3,1,New,2025-09-09,2026-09-09,1163.09,0.0,0.8055,936.85,226.24,0.8055
POL-008261,ACCT-03822,BOP,Contractors,NC,AGY-018,4,1,New,2025-07-27,2026-07-27,1988.87,0.0,0.926,1841.75,147.12,0.926
POL-008262,ACCT-03823,BOP,Professional Services,AZ,AGY-045,1,1,New,2024-11-12,2025-11-12,4005.6,0.0,1.0,4005.6,0.0,1.0
POL-008263,ACCT-03824,General Liability,Restaurants & Food Service,WA,AGY-048,4,1,New,2024-05-07,2025-05-07,4413.84,0.0,1.0,4413.84,0.0,1.0
POL-008264,ACCT-03824,General Liability,Restaurants & Food Service,WA,AGY-048,4,2,Renewal,2025-05-07,2026-05-07,4951.4,0.1218,1.0,4951.4,0.0,1.0
POL-008265,ACCT-03825,BOP,Retail,NC,AGY-026,3,1,New,2023-05-10,2024-05-10,2610.35,0.0,1.0,2610.35,0.0,1.0
POL-008266,ACCT-03825,BOP,Retail,NC,AGY-026,3,2,Renewal,2024-05-10,2025-05-10,2990.65,0.1457,1.0,2990.65,0.0,1.0
POL-008267,ACCT-03825,BOP,Retail,NC,AGY-026,3,3,Renewal,2025-05-10,2026-05-10,3064.68,0.0248,1.0,3064.68,0.0,1.0
POL-008268,ACCT-03825,BOP,Retail,NC,AGY-026,3,4,Renewal,2026-05-10,2027-05-10,3093.31,0.0093,0.1397,432.22,2661.09,0.1397
POL-008269,ACCT-03826,General Liability,Light Manufacturing,IL,AGY-006,1,1,New,2025-05-08,2026-05-08,47657.08,0.0,1.0,47657.08,0.0,1.0
POL-008270,ACCT-03826,General Liability,Light Manufacturing,IL,AGY-006,1,2,Renewal,2026-05-08,2027-05-08,45079.55,-0.0541,0.1452,6545.8,38533.75,0.1452
POL-008271,ACCT-03827,General Liability,Real Estate,NC,AGY-046,4,1,New,2024-08-17,2025-08-17,9006.59,0.0,1.0,9006.59,0.0,1.0
POL-008272,ACCT-03827,General Liability,Real Estate,NC,AGY-046,4,2,Renewal,2025-08-17,2026-08-17,9572.13,0.0628,0.8685,8313.33,1258.8,0.8685
POL-008273,ACCT-03828,General Liability,Contractors,GA,AGY-041,2,1,New,2025-11-02,2026-11-02,18201.75,0.0,0.6575,11968.27,6233.48,0.6575
POL-008274,ACCT-03829,Professional Liability,Technology,TX,AGY-026,1,1,New,2025-01-22,2026-01-22,16091.56,0.0,1.0,16091.56,0.0,1.0
POL-008275,ACCT-03829,Professional Liability,Technology,TX,AGY-026,1,2,Renewal,2026-01-22,2027-01-22,16026.64,-0.004,0.4356,6981.47,9045.17,0.4356
POL-008276,ACCT-03830,General Liability,Healthcare Services,CA,AGY-020,2,1,New,2024-02-07,2025-02-07,50485.7,0.0,1.0,50485.7,0.0,1.0
POL-008277,ACCT-03831,General Liability,Contractors,IL,AGY-052,2,1,New,2024-06-19,2025-06-19,30387.84,0.0,1.0,30387.84,0.0,1.0
POL-008278,ACCT-03831,General Liability,Contractors,IL,AGY-052,2,2,Renewal,2025-06-19,2026-06-19,33644.14,0.1072,1.0,33644.14,0.0,1.0
POL-008279,ACCT-03831,General Liability,Contractors,IL,AGY-052,2,3,Renewal,2026-06-19,2027-06-19,35545.76,0.0565,0.0301,1071.24,34474.52,0.0301
POL-008280,ACCT-03832,General Liability,Light Manufacturing,CA,AGY-052,4,1,New,2024-05-01,2025-05-01,27851.5,0.0,1.0,27851.5,0.0,1.0
POL-008281,ACCT-03832,General Liability,Light Manufacturing,CA,AGY-052,4,2,Renewal,2025-05-01,2026-05-01,28341.46,0.0176,1.0,28341.46,0.0,1.0
POL-008282,ACCT-03832,General Liability,Light Manufacturing,CA,AGY-052,4,3,Renewal,2026-05-01,2027-05-01,27254.9,-0.0383,0.1644,4480.26,22774.64,0.1644
POL-008283,ACCT-03833,BOP,Retail,IL,AGY-056,1,1,New,2023-04-05,2024-04-05,1569.32,0.0,1.0,1569.32,0.0,1.0
POL-008284,ACCT-03833,BOP,Retail,IL,AGY-056,1,2,Renewal,2024-04-05,2025-04-05,1557.83,-0.0073,1.0,1557.83,0.0,1.0
POL-008285,ACCT-03833,BOP,Retail,IL,AGY-056,1,3,Renewal,2025-04-05,2026-04-05,1722.59,0.1058,1.0,1722.59,0.0,1.0
POL-008286,ACCT-03833,BOP,Retail,IL,AGY-056,1,4,Renewal,2026-04-05,2027-04-05,1755.05,0.0188,0.2356,413.52,1341.53,0.2356
POL-008287,ACCT-03834,General Liability,Contractors,AZ,AGY-021,5,1,New,2024-12-01,2025-12-01,44164.16,0.0,1.0,44164.16,0.0,1.0
POL-008288,ACCT-03834,General Liability,Contractors,AZ,AGY-021,5,2,Renewal,2025-12-01,2026-12-01,48353.59,0.0949,0.5781,27952.35,20401.24,0.5781
POL-008289,ACCT-03835,BOP,Professional Services,FL,AGY-009,4,1,New,2024-04-05,2025-04-05,6718.03,0.0,1.0,6718.03,0.0,1.0
POL-008290,ACCT-03835,BOP,Professional Services,FL,AGY-009,4,2,Renewal,2025-04-05,2026-04-05,6315.79,-0.0599,1.0,6315.79,0.0,1.0
POL-008291,ACCT-03835,BOP,Professional Services,FL,AGY-009,4,3,Renewal,2026-04-05,2027-04-05,6317.48,0.0003,0.2356,1488.5,4828.98,0.2356
POL-008292,ACCT-03836,General Liability,Restaurants & Food Service,CA,AGY-050,4,1,New,2023-11-05,2024-11-05,10209.95,0.0,1.0,10209.95,0.0,1.0
POL-008293,ACCT-03837,General Liability,Healthcare Services,TX,AGY-021,1,1,New,2025-10-09,2026-10-09,12083.85,0.0,0.7233,8740.1,3343.75,0.7233
POL-008294,ACCT-03838,BOP,Light Manufacturing,TX,AGY-016,1,1,New,2025-07-02,2026-07-02,3011.82,0.0,0.9945,2995.32,16.5,0.9945
POL-008295,ACCT-03839,BOP,Professional Services,CA,AGY-020,3,1,New,2024-02-04,2025-02-04,8432.65,0.0,1.0,8432.65,0.0,1.0
POL-008296,ACCT-03839,BOP,Professional Services,CA,AGY-020,3,2,Renewal,2025-02-04,2026-02-04,8858.85,0.0505,1.0,8858.85,0.0,1.0
POL-008297,ACCT-03839,BOP,Professional Services,CA,AGY-020,3,3,Renewal,2026-02-04,2027-02-04,9978.15,0.1263,0.4,3991.26,5986.89,0.4
POL-008298,ACCT-03840,General Liability,Light Manufacturing,WA,AGY-058,3,1,New,2024-07-21,2025-07-21,55617.82,0.0,1.0,55617.82,0.0,1.0
POL-008299,ACCT-03840,General Liability,Light Manufacturing,WA,AGY-058,3,2,Renewal,2025-07-21,2026-07-21,56348.29,0.0131,0.9425,53106.33,3241.96,0.9425
POL-008300,ACCT-03841,BOP,Retail,FL,AGY-038,1,1,New,2025-08-22,2026-08-22,3058.01,0.0,0.8548,2613.97,444.04,0.8548
POL-008301,ACCT-03842,Professional Liability,Technology,IL,AGY-036,3,1,New,2024-08-13,2025-08-13,11602.69,0.0,1.0,11602.69,0.0,1.0
POL-008302,ACCT-03842,Professional Liability,Technology,IL,AGY-036,3,2,Renewal,2025-08-13,2026-08-13,12698.18,0.0944,0.8795,11167.44,1530.74,0.8795
POL-008303,ACCT-03843,BOP,Restaurants & Food Service,NY,AGY-027,3,1,New,2023-08-17,2024-08-17,8529.56,0.0,1.0,8529.56,0.0,1.0
POL-008304,ACCT-03843,BOP,Restaurants & Food Service,NY,AGY-027,3,2,Renewal,2024-08-17,2025-08-17,9103.18,0.0673,1.0,9103.18,0.0,1.0
POL-008305,ACCT-03844,BOP,Restaurants & Food Service,TX,AGY-001,2,1,New,2024-07-18,2025-07-18,1731.01,0.0,1.0,1731.01,0.0,1.0
POL-008306,ACCT-03844,BOP,Restaurants & Food Service,TX,AGY-001,2,2,Renewal,2025-07-18,2026-07-18,1866.46,0.0782,0.9507,1774.42,92.04,0.9507
POL-008307,ACCT-03845,General Liability,Contractors,FL,AGY-037,3,1,New,2023-11-09,2024-11-09,23219.4,0.0,1.0,23219.4,0.0,1.0
POL-008308,ACCT-03846,BOP,Light Manufacturing,NY,AGY-030,1,1,New,2025-03-07,2026-03-07,13239.31,0.0,1.0,13239.31,0.0,1.0
POL-008309,ACCT-03846,BOP,Light Manufacturing,NY,AGY-030,1,2,Renewal,2026-03-07,2027-03-07,13749.36,0.0385,0.3151,4331.99,9417.37,0.3151
POL-008310,ACCT-03847,Professional Liability,Healthcare Services,OH,AGY-060,1,1,New,2025-08-10,2026-08-10,22802.68,0.0,0.8877,20241.28,2561.4,0.8877
POL-008311,ACCT-03848,BOP,Technology,OH,AGY-051,1,1,New,2024-05-09,2025-05-09,6346.58,0.0,1.0,6346.58,0.0,1.0
POL-008312,ACCT-03848,BOP,Technology,OH,AGY-051,1,2,Renewal,2025-05-09,2026-05-09,6434.36,0.0138,1.0,6434.36,0.0,1.0
POL-008313,ACCT-03848,BOP,Technology,OH,AGY-051,1,3,Renewal,2026-05-09,2027-05-09,7796.3,0.2117,0.1425,1110.71,6685.59,0.1425
POL-008314,ACCT-03849,BOP,Real Estate,IL,AGY-018,2,1,New,2024-06-17,2025-06-17,8774.16,0.0,1.0,8774.16,0.0,1.0
POL-008315,ACCT-03849,BOP,Real Estate,IL,AGY-018,2,2,Renewal,2025-06-17,2026-06-17,8281.99,-0.0561,1.0,8281.99,0.0,1.0
POL-008316,ACCT-03849,BOP,Real Estate,IL,AGY-018,2,3,Renewal,2026-06-17,2027-06-17,8276.22,-0.0007,0.0356,294.77,7981.45,0.0356
POL-008317,ACCT-03850,General Liability,Contractors,IL,AGY-005,3,1,New,2025-07-11,2026-07-11,12401.78,0.0,0.9699,12028.03,373.75,0.9699
POL-008318,ACCT-03851,BOP,Restaurants & Food Service,NC,AGY-039,3,1,New,2024-08-19,2025-08-19,1185.41,0.0,1.0,1185.41,0.0,1.0
POL-008319,ACCT-03852,Professional Liability,Technology,WA,AGY-035,1,1,New,2023-08-05,2024-08-05,7843.2,0.0,1.0,7843.2,0.0,1.0
POL-008320,ACCT-03852,Professional Liability,Technology,WA,AGY-035,1,2,Renewal,2024-08-05,2025-08-05,8319.42,0.0607,1.0,8319.42,0.0,1.0
POL-008321,ACCT-03852,Professional Liability,Technology,WA,AGY-035,1,3,Renewal,2025-08-05,2026-08-05,8522.5,0.0244,0.9014,7681.92,840.58,0.9014
POL-008322,ACCT-03853,BOP,Real Estate,AZ,AGY-008,2,1,New,2023-02-27,2024-02-27,12389.89,0.0,1.0,12389.89,0.0,1.0
